ID,Name,Category,URL
419,Jump_to_Catch_and_Fall,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_to_Catch_and_Fall.gif
420,Left_Hand_Bitten_Step_Back,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Left_Hand_Bitten_Step_Back.gif
421,Over_Shoulder_Throw,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Over_Shoulder_Throw.gif
422,Rising_Flying_Kick,Acting,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rising_Flying_Kick.gif
425,Vault_with_Rifle,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Vault_with_Rifle.gif
426,Roll_Behind_Cover,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Roll_Behind_Cover.gif
427,Vault_and_Land,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Vault_and_Land.gif
428,Unarmed_Vault,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Unarmed_Vault.gif
429,Parkour_Vault,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Parkour_Vault.gif
430,Parkour_Vault_with_Roll,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Parkour_Vault_with_Roll.gif
431,Parkour_Vault_1,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Parkour_Vault_1.gif
432,Parkour_Vault_2,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Parkour_Vault_2.gif
433,Parkour_Vault_3,VaultingOverObstacle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Parkour_Vault_3.gif
434,Fast_Ladder_Climb,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fast_Ladder_Climb.gif
435,Ladder_Climb_Finish,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Ladder_Climb_Finish.gif
436,Ladder_Mount_Start,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Ladder_Mount_Start.gif
437,Slow_Ladder_Climb,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Slow_Ladder_Climb.gif
438,Ladder_Climb_Loop,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Ladder_Climb_Loop.gif
439,Climb_Left_with_Both_Limbs,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Left_with_Both_Limbs.gif
440,Climb_Right_with_Both_Limbs,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Right_with_Both_Limbs.gif
441,Climb_Stairs,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Stairs.gif
442,Fast_Stair_Climb,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fast_Stair_Climb.gif
444,climbing_up_wall,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/climbing_up_wall.gif
445,diagonal_wall_run,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/diagonal_wall_run.gif
446,Hang_and_Climb_Left,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hang_and_Climb_Left.gif
447,Hang_and_Climb_Rght,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hang_and_Climb_Rght.gif
448,Jump_and_Grab_Wall,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_and_Grab_Wall.gif
449,Climb_Up_Rope,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Up_Rope.gif
450,Wall_Flip,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wall_Flip.gif
451,One_Arm_Handstand,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/One_Arm_Handstand.gif
452,Backflip,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip.gif
453,Backflip_Sweep_Kick,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip_Sweep_Kick.gif
455,Sweep_Kick,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sweep_Kick.gif
456,Jumping_Head_Scissor_Takedown,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jumping_Head_Scissor_Takedown.gif
457,Jumping_Punch,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jumping_Punch.gif
458,Unicycle_Jump_Dismount,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Unicycle_Jump_Dismount.gif
459,Run_Jump_and_Roll,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_Jump_and_Roll.gif
460,Jump_with_Arms_Open,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_with_Arms_Open.gif
461,Jump_with_Arms_and_Legs_Open,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_with_Arms_and_Legs_Open.gif
462,Backflip_Jump,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip_Jump.gif
463,Run_and_Jump,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_and_Jump.gif
464,Leap_and_Punch,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Leap_and_Punch.gif
465,Leap_Right_and_Catch,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Leap_Right_and_Catch.gif
466,Regular_Jump,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Regular_Jump.gif
467,Jump_Over_Obstacle_2,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Over_Obstacle_2.gif
468,Back_Jump,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Back_Jump.gif
470,Jumping_Down,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jumping_Down.gif
471,Jump_Over_Obstacle,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Over_Obstacle.gif
472,Jump_Over_Obstacle_1,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Over_Obstacle_1.gif
473,Quad_Jump_Left,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Quad_Jump_Left.gif
474,Quad_Jump_Up,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Quad_Jump_Up.gif
475,Quad_Climb_Right,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Quad_Climb_Right.gif
476,Hang_and_Push_with_Foot,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hang_and_Push_with_Foot.gif
477,Rope_Hang_Idle,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rope_Hang_Idle.gif
478,Bar_Hang_Idle,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Bar_Hang_Idle.gif
479,Upside_Down_Rope_Hang,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Upside_Down_Rope_Hang.gif
480,Upside_Down_Rope_Hang_1,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Upside_Down_Rope_Hang_1.gif
481,Upside_Down_Rope_Hang_2,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Upside_Down_Rope_Hang_2.gif
482,Grab_Wall_Midair_Idle,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Grab_Wall_Midair_Idle.gif
483,Slow_Bar_Hang_Left,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Slow_Bar_Hang_Left.gif
484,Slow_Bar_Hang_Right,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Slow_Bar_Hang_Right.gif
485,Jump_and_Hang_on_Bar,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_and_Hang_on_Bar.gif
486,Wall_Support_to_Step_Down,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wall_Support_to_Step_Down.gif
487,Climb_Attempt_and_Fall_3,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Attempt_and_Fall_3.gif
488,Climb_Attempt_and_Fall_4,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Attempt_and_Fall_4.gif
489,Climb_Attempt_and_Fall_5,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Attempt_and_Fall_5.gif
490,Fall_Down,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fall_Down.gif
491,Fall_from_Bar,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fall_from_Bar.gif
492,Wall_Support_Jump_to_Ground,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Wall_Support_Jump_to_Ground.gif
493,Jump_Down_from_Wall,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Jump_Down_from_Wall.gif
494,Swing_on_Rope_to_Ground,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Swing_on_Rope_to_Ground.gif
495,Grab_Bar_and_Swing_Forward,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Grab_Bar_and_Swing_Forward.gif
496,Rope_Hang_Backflip_to_Crouch,HangingfromLedge,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rope_Hang_Backflip_to_Crouch.gif
497,climbing_down_wall,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/climbing_down_wall.gif
498,Climb_Attempt_and_Fall,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Attempt_and_Fall.gif
499,Climb_Attempt_and_Fall_1,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Attempt_and_Fall_1.gif
500,Climb_Attempt_and_Fall_2,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Attempt_and_Fall_2.gif
501,Leap_of_Faith,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Leap_of_Faith.gif
502,Fall1,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fall1.gif
503,Fall2,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fall2.gif
504,Fall3,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fall3.gif
505,Fall4,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Fall4.gif
506,Dive_Down_and_Land,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Dive_Down_and_Land.gif
507,Dive_Down_and_Land_1,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Dive_Down_and_Land_1.gif
508,Dive_Down_and_Land_2,FallingFreely,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Dive_Down_and_Land_2.gif
509,Lean_Forward_Sprint,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Lean_Forward_Sprint.gif
510,Standard_Forward_Charge,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Standard_Forward_Charge.gif
511,Rifle_Charge,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rifle_Charge.gif
512,Male_Head_Down_Charge,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Male_Head_Down_Charge.gif
513,Female_Head_Down_Charge,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Head_Down_Charge.gif
514,Female_Bow_Charge_Left_Hand,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Bow_Charge_Left_Hand.gif
515,Female_Throwing_Stance_Charge,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Female_Throwing_Stance_Charge.gif
516,slide_light,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/slide_light.gif
517,slide_right,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/slide_right.gif
518,sliding_rool,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/sliding_rool.gif
519,sliding_stumble,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/sliding_stumble.gif
520,Crouch_Walk_with_Torch,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_with_Torch.gif
521,Crouch_Walk_Left_with_Torch,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_Left_with_Torch.gif
522,Crouch_Walk_Right_with_Torch,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_Right_with_Torch.gif
523,Cautious_Crouch_Walk_Backward,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Backward.gif
524,Cautious_Crouch_Walk_Forward,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Forward.gif
525,Cautious_Crouch_Walk_Left,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Left.gif
526,Cautious_Crouch_Walk_Right,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Right.gif
527,Crouch_Walk_Left_with_Gun,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_Left_with_Gun.gif
528,Walk_Left_with_Gun,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Left_with_Gun.gif
529,Walk_Backward_with_Gun,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Gun.gif
530,run_fast_3,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_3.gif
531,Sprint_and_Sudden_Stop,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sprint_and_Sudden_Stop.gif
532,run_fast_4,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_4.gif
533,run_fast_5,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_5.gif
534,run_fast_6,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_6.gif
535,run_fast_7,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_7.gif
536,run_fast_8,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_8.gif
537,run_fast_9,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_9.gif
538,run_fast_10,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_10.gif
539,run_fast_2,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/run_fast_2.gif
540,Injured_Walk_Backward,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Injured_Walk_Backward.gif
541,Walk_Backward_with_Gun_1,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Gun_1.gif
542,Walk_Backward_with_Grenade,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Grenade.gif
543,Step_Back,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Step_Back.gif
544,Walk_Backward,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward.gif
545,Walk_Backward_with_Bow,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Bow.gif
546,Walk_Backward_with_Sword,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Sword.gif
547,Walk_Backward_with_Bow_1,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Bow_1.gif
548,Walk_Backward_with_Sword_Shield,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Backward_with_Sword_Shield.gif
549,Crawl_Backward,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crawl_Backward.gif
550,Carry_Heavy_Cannon_Forward,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Carry_Heavy_Cannon_Forward.gif
551,Carry_Heavy_Object_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Carry_Heavy_Object_Walk.gif
552,Carry_Water_Bucket_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Carry_Water_Bucket_Walk.gif
553,Elderly_Shaky_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Elderly_Shaky_Walk.gif
554,Funky_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Funky_Walk.gif
555,Limping_Walk_1,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk_1.gif
556,Limping_Walk_2,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk_2.gif
557,Limping_Walk_3,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk_3.gif
558,Limping_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Limping_Walk.gif
559,Sneaky_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sneaky_Walk.gif
560,Spear_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Spear_Walk.gif
561,Step_Hip_Hop_Dance,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Step_Hip_Hop_Dance.gif
562,Stumble_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stumble_Walk.gif
563,Stylish_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Stylish_Walk.gif
564,Tightrope_Walk,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Tightrope_Walk.gif
565,Walk_with_Umbrella,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_with_Umbrella.gif
566,walking_2,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/walking_2.gif
567,Walk_with_Walker_Support,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_with_Walker_Support.gif
568,Swim_Idle,Swimming,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Swim_Idle.gif
569,Swim_Forward,Swimming,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Swim_Forward.gif
570,swimming_to_edge,Swimming,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/swimming_to_edge.gif
571,Run_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_Turn_Left.gif
572,Walk_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Turn_Left.gif
573,Rifle_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rifle_Turn_Left.gif
574,Walk_Turn_Left_with_Weapon,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Turn_Left_with_Weapon.gif
575,Combat_Idle_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Combat_Idle_Turn_Left.gif
576,Idle_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_Turn_Left.gif
577,Idle_Step_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_Step_Turn_Left.gif
578,Idle_Torch_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_Torch_Turn_Left.gif
579,Depressed_Full_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Depressed_Full_Turn_Left.gif
580,Sword_and_Shield_Alert_Turn_Left,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sword_and_Shield_Alert_Turn_Left.gif
581,Run_Sharp_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_Sharp_Turn_Right.gif
582,Run_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Run_Turn_Right.gif
583,Walk_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Turn_Right.gif
584,Walk_Turn_Right_Female,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Turn_Right_Female.gif
585,Rifle_Aim_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Rifle_Aim_Turn_Right.gif
586,Idle_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_Turn_Right.gif
587,Walk_Turn_Right_Idle_Style,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Walk_Turn_Right_Idle_Style.gif
588,Frustrated_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Frustrated_Turn_Right.gif
589,Alert_Quick_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Alert_Quick_Turn_Right.gif
590,Sword_and_Shield_Alert_Turn_Right,TurningAround,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Sword_and_Shield_Alert_Turn_Right.gif
591,Hip_Hop_Dance,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hip_Hop_Dance.gif
592,Hip_Hop_Dance_1,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hip_Hop_Dance_1.gif
593,Hip_Hop_Dance_2,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hip_Hop_Dance_2.gif
594,Hip_Hop_Dance_3,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hip_Hop_Dance_3.gif
595,jazz_danc,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/jazz_danc.gif
596,ymca_dance,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/ymca_dance.gif
597,Hip_Hop_Dance_4,Dancing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Hip_Hop_Dance_4.gif
598,kettlebell_swing_1,WorkingOut,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/kettlebell_swing_1.gif
599,Idle_15,Idle,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Idle_15.gif
601,Backflip_inplace,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip.gif
604,Backflip_Sweep_Kick_inplace,PerformingStunt,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Backflip_Sweep_Kick.gif
605,Back_Jump_inplace,Jumping,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Back_Jump.gif
606,BackLeft_run_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/BackLeft_run.gif
607,BackRight_Run_inplace,Running,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/BackRight_Run.gif
608,BeHit_FlyUp_inplace,GettingHit,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/BeHit_FlyUp.gif
609,Boxing_Practice_inplace,Punching,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Boxing_Practice.gif
610,Carry_Heavy_Cannon_Forward_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Carry_Heavy_Cannon_Forward.gif
611,Carry_Heavy_Object_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Carry_Heavy_Object_Walk.gif
612,Carry_Water_Bucket_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Carry_Water_Bucket_Walk.gif
613,Casual_Walk_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Casual_Walk.gif
615,Cautious_Crouch_Walk_Backward_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Backward.gif
616,Cautious_Crouch_Walk_Forward_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Forward.gif
617,Cautious_Crouch_Walk_Left_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Left.gif
618,Cautious_Crouch_Walk_Right_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Cautious_Crouch_Walk_Right.gif
619,Climb_Left_with_Both_Limbs_inplace,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Left_with_Both_Limbs.gif
620,Climb_Right_with_Both_Limbs_inplace,Climbing,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Climb_Right_with_Both_Limbs.gif
621,Confident_Strut_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Confident_Strut.gif
622,Crawl_Backward_inplace,Walking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crawl_Backward.gif
623,Crouch_Walk_Left_with_Gun_inplace,CrouchWalking,https://cdn.meshy.ai/webapp-assets/feature-demo/animation/preview/biped/Crouch_Walk_Left_with_Gun.gif
